StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q4,Q6,Q7,Q9,Q11,Q12_First Click,Q12_Last Click,Q12_Page Submit,Q12_Click Count,Q60_First Click,Q60_Last Click,Q60_Page Submit,Q60_Click Count,n_40hz_rating_1,n_40hz_rating_2,n_40hz_rating_3,n_40hz_rating_4,n_40hz_rating_5,n_40hz_rating_6,n_40hz_rating_7,Q149_First Click,Q149_Last Click,Q149_Page Submit,Q149_Click Count,n_info1,Q38_First Click,Q38_Last Click,Q38_Page Submit,Q38_Click Count,Q40_First Click,Q40_Last Click,Q40_Page Submit,Q40_Click Count,Q80_First Click,Q80_Last Click,Q80_Page Submit,Q80_Click Count,no_info_40hz_rating_1,no_info_40hz_rating_2,no_info_40hz_rating_3,no_info_40hz_rating_4,no_info_40hz_rating_5,no_info_40hz_rating_6,no_info_40hz_rating_7,Q148_First Click,Q148_Last Click,Q148_Page Submit,Q148_Click Count,Q84_First Click,Q84_Last Click,Q84_Page Submit,Q84_Click Count,ps_info2,Q47_First Click,Q47_Last Click,Q47_Page Submit,Q47_Click Count,ps_40hz_rating_1,ps_40hz_rating_2,ps_40hz_rating_3,ps_40hz_rating_4,ps_40hz_rating_5,ps_40hz_rating_6,ps_40hz_rating_7,Q147_First Click,Q147_Last Click,Q147_Page Submit,Q147_Click Count,ps_brown_warning,Q63_First Click,Q63_Last Click,Q63_Page Submit,Q63_Click Count,Q136_First Click,Q136_Last Click,Q136_Page Submit,Q136_Click Count,pb_40Hz_ratings_1,pb_40Hz_ratings_2,pb_40Hz_ratings_3,pb_40Hz_ratings_4,pb_40Hz_ratings_5,pb_40Hz_ratings_6,pb_40Hz_ratings_7,Q145_First Click,Q145_Last Click,Q145_Page Submit,Q145_Click Count,pb_brown_info1,Q142_First Click,Q142_Last Click,Q142_Page Submit,Q142_Click Count,brown_ratings_1,brown_ratings_2,brown_ratings_3,brown_ratings_4,brown_ratings_5,brown_ratings_6,brown_ratings_7,Q146_First Click,Q146_Last Click,Q146_Page Submit,Q146_Click Count,prior_expectancy_NPS_GROUP,prior_expectancy,40hz_expectancy_NPS_GROUP,40hz_expectancy,brown_expectancy_NPS_GROUP,brown_expectancy,post_expectancy_NPS_GROUP,post_expectancy,noise_sensitivity_1,noise_sensitivity_2,noise_sensitivity_3,noise_sensitivity_4,noise_sensitivity_5,gender,age,Q2,Q28,SC0,PROLIFIC_PID
2021-08-02 01:57:06,2021-08-02 02:08:12,0,24.21.165.41,100,666,1,2021-08-02 02:08:12,R_1NqVY9lQOHNFq1t,,,,,45.517303466796875,-122.639801025390625,anonymous,EN,1,61078dfe312f2c312c2c6629,2,apple AirPods,4,6.802,65.192,66.745,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,2,3",6.542,6.542,130.76,1,2,1,1,4,2,3,1,13.328,27.883,30.835,7,"5,7,9",4.574,4.574,130.169,1,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,3.836,12.767,14.643,7,1,0,2,7,2,8,1,3,2,4,2,3,5,2,24,"apple airpods ","i am unable to see any image - it just shows a blue question mark, as if the image did not load properly",1,61078dfe312f2c312c2c6629
2021-08-02 01:53:30,2021-08-02 02:08:12,0,47.213.122.235,100,882,1,2021-08-02 02:08:13,R_4HO7asiswgvF6Mh,,,,,31.4192962646484375,-100.4803009033203125,anonymous,EN,1,610793846bbe105b2900ee05,2,Bluetooth in ear,4,80.51,80.51,82.467,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,159.239,0,1,5,1,3,1,3,1,70.45,101.605,103.313,8,0,0,127.296,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6,1,3,0,3.737,20.898,24.926,9,1,2,1,4,1,0,2,8,1,4,5,5,4,2,24,Apple airpods bluetooth in-ear,"A full orange and a couple of orange slices with leaves in the background. ",1,610793846bbe105b2900ee05
2021-08-02 02:00:08,2021-08-02 02:10:25,0,24.38.255.183,100,617,1,2021-08-02 02:10:25,R_3pnfXfqoioexCDM,,,,,40.6461944580078125,-73.955902099609375,anonymous,EN,1,610797d9f064ce6daa0d3697,2,Samsung buds,4,15.61,31.329,32.123,3,,,,,,,,,,,,,,,,,,,,,,,,,116.37,116.37,136.754,1,4,6,2,1,1,3,1,9.54,45.672,46.801,12,0,0,126.259,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,5,5,5,0,3.371,23.663,24.189,13,1,1,1,5,2,7,1,6,4,3,6,5,2,2,35,Samsung buds,Oranges,1,610797d9f064ce6daa0d3697
2021-08-02 01:58:30,2021-08-02 02:11:04,0,47.218.229.179,100,754,1,2021-08-02 02:11:05,R_9Bmox6tn9NksVmV,,,,,30.5478057861328125,-96.2714996337890625,anonymous,EN,1,61079a192463eb04f55a9a97,2,Apple Wired In-ear Headphones,4,3.681,38.578,40.296,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,2,3",7.459,133.375,137.931,3,1,3,1,5,2,3,1,4.852,37.092,39.807,12,"5,7,9",7.543,7.543,137.286,1,,,,,,,,,,,,,,,,,,,,,0,5,3,0,0,0,0,7.418,22.848,24.821,12,1,2,1,6,1,4,2,7,2,5,5,1,4,2,24,Apple Wired In-ear Headphones,Oranges,1,61079a192463eb04f55a9a97
2021-08-02 01:57:55,2021-08-02 02:11:23,0,97.101.7.30,100,807,1,2021-08-02 02:11:23,R_2v6yM5cSlqt95lG,,,,,28.3939056396484375,-81.421600341796875,anonymous,EN,1,61078c64f2d4381094311d0e,2,"Beats, wired, over-ear",4,8.497,114.116,115.455,7,6.196,30.147,140.83,5,5,6,5,1,1,8,1,11.431,48.06,49.124,16,"5,7,9",14.961,23.358,33.046,7,7.562,8.453,131.885,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,3,6,4,5,0,3.617,31.201,33.179,16,1,2,1,6,3,10,2,8,5,3,4,5,5,2,23,"Beats, wired, over-ear",Orange,1,61078c64f2d4381094311d0e
2021-08-02 01:58:41,2021-08-02 02:12:33,0,108.16.97.11,100,832,1,2021-08-02 02:12:34,R_2zvi8Q8lEruPfTV,,,,,39.15460205078125,-75.49530029296875,anonymous,EN,1,61079514c0bb85b4f67618f3,2,"Bluetooth, in-ear (J-LAB)",4,41.442,41.442,42.621,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,143.848,0,1,2,1,4,1,1,1,17.12,42.015,53.304,7,"5,7,9",0,0,126.758,0,0,0,0,3,0,1,0,6.746,34.302,43.984,8,1,3,1,1,1,4,1,4,4,3,5,5,3,2,22,"Bluetooth, in-ear (J-LAB)","A full orange with two wet leaves behind it, a half of an orange in the mid-ground, and a slice of an orange in the foreground.",1,61079514c0bb85b4f67618f3
2021-08-02 02:03:18,2021-08-02 02:12:55,0,70.117.205.163,100,576,1,2021-08-02 02:12:55,R_1otAe2Y1TRGyi0X,,,,,26.1748046875,-98.1869964599609375,anonymous,EN,1,6107409e5259b9472902b516,2,"AirPods, Bluetooth, in-ear",4,3.001,27.965,29.255,4,,,,,,,,,,,,,,,,,,,,,,,,,3.943,20.429,139.264,3,1,3,1,7,7,7,1,9.832,34.952,36.567,17,2.186,5.443,127.367,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,6,3,5,0,4.476,23.146,24.77,16,1,0,1,3,1,0,2,8,5,2,6,6,5,2,18,"AirPods, Bluetooth, in-ear","Oranges ",1,6107409e5259b9472902b516
2021-08-02 02:03:40,2021-08-02 02:13:01,0,73.98.229.92,100,560,1,2021-08-02 02:13:01,R_2nKnPV8AeG3eOQh,,,,,40.3119049072265625,-111.69589996337890625,anonymous,EN,1,610799653b2f7fe3524606cf,2,"OneOdio, wired, over-ear",4,33.38,33.38,34.402,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,98.761,0,5,1,1,3,1,2,1,10.306,24.362,28.063,8,"5,7,9",50.069,50.069,133.628,1,1,4,7,0,0,0,0,2.824,11.384,12.828,8,1,2,1,6,3,10,3,10,6,3,4,5,4,3,18,"OneOdio, wired, over-ear","Oranges, both sliced and not sliced",1,610799653b2f7fe3524606cf
2021-08-02 02:05:08,2021-08-02 02:13:34,0,73.158.93.104,100,505,1,2021-08-02 02:13:34,R_A0ZBSVYSqeS7OA9,,,,,38.0995941162109375,-122.5872955322265625,anonymous,EN,1,6107722a312ba6cffc14f3bb,2,E7 Wireless,4,24.111,24.111,25.774,1,0,0,115.311,0,1,2,2,3,2,4,1,4.082,21.036,25.095,10,"5,7,9",16.668,17.301,20.458,3,0,0,127.925,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,6,0,0,2,0,3.353,14.608,16.96,7,3,10,1,3,1,1,3,9,6,6,3,4,3,1,19,E7 Wireless,An orange in front of some green leaves,1,6107722a312ba6cffc14f3bb
2021-08-02 02:04:01,2021-08-02 02:14:00,0,42.241.175.57,100,599,1,2021-08-02 02:14:00,R_1E6bWMrdXNqqSO0,,,,,-34.927398681640625,138.600494384765625,anonymous,EN,1,6104e830965ce18b6ae599a1,2,Samsung wired in ear-phones,4,10.603,38.784,43.819,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,132.578,0,3,1,2,2,2,3,1,7.14,36.27,38.783,9,"5,7,9",0,0,133.601,0,5,2,4,0,0,0,0,2.084,23.681,25.192,8,2,7,1,6,3,9,2,7,3,4,4,4,3,2,22,samsung wired in ear-phones,"an orange, a half cut orange and a cut segment with some leaves in the background",1,6104e830965ce18b6ae599a1
2021-08-02 02:03:25,2021-08-02 02:14:02,0,24.205.169.132,100,636,1,2021-08-02 02:14:02,R_3jBHbwUW3JFM9S9,,,,,34.0200042724609375,-117.89839935302734375,anonymous,EN,1,61079c125e52af69da180013,2,Apple AirPod pro,4,5.25,27.682,28.637,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,2,3",4.33,4.33,126.618,1,1,1,1,5,1,2,1,5.988,20.402,21.52,9,"5,7,9",4.481,4.481,132.247,1,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,0,1.831,10.402,11.567,8,1,2,2,8,2,8,1,1,4,2,5,5,3,2,26,Apple AirPods pro,Orange,1,61079c125e52af69da180013
2021-08-02 02:02:41,2021-08-02 02:15:18,0,70.185.217.149,100,757,1,2021-08-02 02:15:19,R_1pQdfqbWaRZYUAO,,,,,36.28619384765625,-95.82270050048828125,anonymous,EN,1,6106e9343abdbdcf720ab1c4,2,AirPods,4,37.709,142.296,143.939,3,,,,,,,,,,,,,,,,,,,,,,,,,0,0,128.389,0,1,1,1,7,4,6,1,10.874,29.174,31.349,7,121.223,121.223,129.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,4,0,4,0,7.947,33.961,35.522,9,1,0,1,4,1,6,3,9,6,6,4,4,3,2,19,AirPods,"An orange, half of an orange, and an orange slice.",1,6106e9343abdbdcf720ab1c4
2021-08-02 02:04:26,2021-08-02 02:16:31,0,75.83.175.86,100,725,1,2021-08-02 02:16:31,R_0wHKegHP00PuDgR,,,,,34.1100006103515625,-117.295501708984375,anonymous,EN,1,61079677a8f0caf0583b0318,2,AirPods,4,36.206,36.206,38.309,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,2,3",0,0,150.647,0,5,1,3,1,1,1,1,3.562,30.38,32.273,11,"5,7,9",0,0,133.516,0,,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,4,0,2.655,13.91,16.658,7,1,0,1,5,2,8,3,10,1,2,2,2,4,2,33,AirPods,Orange,1,61079677a8f0caf0583b0318
2021-08-02 02:02:43,2021-08-02 02:16:47,0,99.68.150.45,100,844,1,2021-08-02 02:16:48,R_TgSb49Xut0CZXjP,,,,,33.5157012939453125,-117.71089935302734375,anonymous,EN,1,610796262877587cfcf34924,2,Beats,4,7.213,59.661,60.295,5,130.445,130.445,131.042,1,1,1,1,2,1,1,1,5.701,47.628,48.786,21,"5,7,9",5.78,83.89,84.548,15,4.048,4.048,146.078,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,0,0,0,0,2.168,16.307,16.922,13,1,6,1,0,1,6,2,7,3,6,5,4,3,1,20,Beats,Oranges,1,610796262877587cfcf34924
2021-08-02 02:03:12,2021-08-02 02:17:06,0,121.200.6.1,100,834,1,2021-08-02 02:17:06,R_rkH3CVa4A4H51i9,,,,,-37.8159027099609375,144.966888427734375,anonymous,EN,1,60fe6b4d4ae2cacc424a5b70,2,Wired in ear apple headphones,4,39.304,39.304,40.425,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,145.78,0,2,2,2,6,5,5,1,15.316,40.335,42.769,7,"5,7,9",0,0,129.574,0,0,0,0,6,4,4,0,11.45,22.093,27.39,7,1,2,1,0,2,8,1,6,5,6,6,6,2,2,21,wired in ear apple headphones,orange,1,60fe6b4d4ae2cacc424a5b70
2021-08-02 02:05:32,2021-08-02 02:17:39,0,108.28.126.211,100,726,1,2021-08-02 02:17:39,R_3EElN2Nx4eXjXHy,,,,,39.1360931396484375,-77.28240203857421875,anonymous,EN,1,61079cc04c2adbd3fda4aab3,2,Apple Airpods,4,17.402,40.703,41.729,2,9.432,9.432,132.863,1,1,1,4,4,1,6,1,11.729,37.995,41.967,7,"5,7,9",18.217,20.872,28.632,3,8.792,8.792,131.712,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,7,0,7,0,4.231,19.208,20.933,7,1,6,1,0,3,10,2,7,5,4,6,4,2,2,18,Apple AirPods,"an Orange,an orange sliced in half, an orange quarter cut",1,61079cc04c2adbd3fda4aab3
2021-08-02 02:07:59,2021-08-02 02:18:54,0,98.161.21.159,100,655,1,2021-08-02 02:18:54,R_1esgU8ZbJgkeK5J,,,,,41.29400634765625,-96.05410003662109375,anonymous,EN,1,61079b36d2faeb7560182fc6,2,"Bluetooth Beats headphones ",4,12.415,47.34,48.337,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,136.965,0,7,7,5,4,1,1,1,7.06,38.042,46.09,9,81.396,81.396,134.578,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,4,3,0,6.522,21.987,24.242,9,3,10,1,0,1,4,3,10,4,4,4,4,6,2,29,"Bluetooth Beats headphones ","It's what appears to be two oranages and a random orange slice and two leaves, and now I want a orange ",1,61079b36d2faeb7560182fc6
2021-08-02 02:10:16,2021-08-02 02:21:10,0,172.119.55.81,100,654,1,2021-08-02 02:21:11,R_3fxETfMvFgn4fQp,,,,,34.260101318359375,-118.5789031982421875,anonymous,EN,1,6106782268b45831efc5d4ec,2,"Steel Series Artic, wireless, over-ear",4,55.397,55.397,56.144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,2,3",0,0,137.573,0,1,7,4,4,4,5,1,12.008,33.587,34.54,7,"5,7,9",126.236,126.236,126.987,1,,,,,,,,,,,,,,,,,,,,,7,3,5,0,0,0,0,2.046,14.648,15.522,7,1,6,2,8,3,9,3,10,5,5,6,6,2,2,25,"Steel Series Artic, wireless, over-ear",Oranges,1,6106782268b45831efc5d4ec
2021-08-02 02:07:39,2021-08-02 02:21:19,0,71.9.236.57,100,820,1,2021-08-02 02:21:19,R_xmyVuaFkYMqXAFH,,,,,39.4154052734375,-119.774505615234375,anonymous,EN,1,6107532921a1ac08c0fb2154,2,"Logitech G733, bluetooth, over-ear",4,63.301,63.301,65.362,1,0,0,138.354,0,2,4,7,1,1,5,1,32.054,79.382,81.203,11,"5,7,9",26.657,31.56,46.581,3,0,0,167.587,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,4,0,1,0,6.747,36.17,37.454,7,3,10,1,0,2,8,3,10,6,4,6,2,5,2,26,"Logitech G733, bluetooth, over-ear",It's oranges.,1,6107532921a1ac08c0fb2154
2021-08-02 02:12:36,2021-08-02 02:22:30,0,172.58.187.54,100,593,1,2021-08-02 02:22:30,R_3h4jnvIVRp3NYRo,,,,,39.0471038818359375,-76.928497314453125,anonymous,EN,1,61076fafd6826ca39ff0366b,2,"Wired apple ",4,4.301,27.627,29.195,5,,,,,,,,,,,,,,,,,,,,,,,,,2.693,67.233,101.2,3,1,1,1,7,3,5,1,4.56,34.026,35.631,15,6.446,50.888,131.596,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7,3,4,0,1.83,26.013,28.675,15,2,8,1,6,1,1,3,9,2,6,6,3,3,2,22,"Wired apple ","Orange ",1,61076fafd6826ca39ff0366b
2021-08-02 02:14:09,2021-08-02 02:22:54,0,109.150.32.242,100,525,1,2021-08-02 02:22:55,R_3rGLI7loG6AiKXE,,,,,53.7263031005859375,-1.7064971923828125,anonymous,EN,1,60043448cef0ed542fbe5467,2,Apple in ear,4,5.291,31.928,33.13,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.588,6.588,146.189,1,2,3,2,7,6,6,1,4.675,31.659,32.541,12,"5,7,9",2.102,2.102,124.332,1,4,1,5,2,1,1,0,4.749,24.999,25.748,10,1,3,1,4,1,6,2,8,3,5,4,4,2,2,43,"Apple in ear ",Orange,1,60043448cef0ed542fbe5467
2021-08-02 02:13:51,2021-08-02 02:23:43,0,216.189.169.230,100,591,1,2021-08-02 02:23:43,R_2EoY0lkgCnTd2AO,,,,,25.703399658203125,-80.29270172119140625,anonymous,EN,1,610795acedc4b47fda202f10,2,Air Pods,4,7.985,33.224,35.023,5,4.88,107.13,128.401,4,1,4,5,3,2,2,1,3.153,35.734,36.348,18,"5,7,9",13.771,45.326,47.158,9,2.404,81.299,128.292,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,6,4,3,0,1.793,21.769,23.832,17,2,7,1,2,2,7,1,6,4,4,4,2,5,2,18,Air Pods,Orange,1,610795acedc4b47fda202f10
2021-08-02 02:14:11,2021-08-02 02:24:22,0,88.97.25.174,100,611,1,2021-08-02 02:24:23,R_12JEFnbl3aFCYt2,,,,,53.677093505859375,-1.920806884765625,anonymous,EN,1,6106ed048e377ea870710a26,2,Sennheiser wired over ear headset,4,29.08,29.08,30.655,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,126.821,0,1,1,1,3,1,1,1,9.017,17.721,22.642,7,0,0,138.595,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,1,0,5.073,17.422,18.27,8,1,2,1,6,1,5,1,2,2,2,2,4,5,1,31,Sennheiser wired over ear,"A whole orange, half an orange and a segment of an orange, with some green leaves behind.",1,6106ed048e377ea870710a26
2021-08-02 02:13:52,2021-08-02 02:24:35,0,91.125.184.144,100,642,1,2021-08-02 02:24:35,R_OwknLUr3hwvXfdT,,,,,51.1295928955078125,-2.7501068115234375,anonymous,EN,1,6106d5b23250f1e464816955,2,JVC in ear wired headphones,4,30.935,30.935,32.101,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,2,3",0,0,131.765,0,1,3,1,7,5,6,1,3.508,28.264,29.548,10,"5,7,9",0,0,126.224,0,,,,,,,,,,,,,,,,,,,,,2,1,5,1,1,0,0,3.662,17.668,19.02,7,1,1,1,6,1,1,2,8,3,3,4,5,4,2,19,JVC in ear wired headphones,orange,1,6106d5b23250f1e464816955
2021-08-02 02:15:22,2021-08-02 02:25:30,0,69.65.73.8,100,607,1,2021-08-02 02:25:30,R_2rvyyzx2L5t4Oi9,,,,,26.2729034423828125,-80.26000213623046875,anonymous,EN,1,6107843f82059d3cb5d70f6c,2,"AirPods, bluetooth, in ear",4,28.07,28.07,29.228,1,0,0,126.226,0,1,3,4,1,1,1,1,2.837,24.827,27.943,7,"5,7,9",22.189,23.38,25.205,3,0,0,125.336,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,0,0,0,0,3.198,14.175,16.41,7,1,0,1,6,1,5,2,8,3,5,6,4,3,2,22,"AirPods, Bluetooth, In Ear","A full orange, half an orange and a slice of an orange and 2 leaves in the background",1,6107843f82059d3cb5d70f6c
2021-08-02 02:16:26,2021-08-02 02:26:03,0,78.18.50.100,100,576,1,2021-08-02 02:26:03,R_2c6gcndJPxRllzJ,,,,,53.203399658203125,-6.0959014892578125,anonymous,EN,1,610789ac4c314992370f0bfd,2,"Beats Powerbeats Pro, Bluetooth in-ear earphones",4,4.202,29.138,29.952,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,2,3",2.036,2.036,125.732,1,2,3,1,6,6,7,1,7.391,26.331,27.869,7,"5,7,9",2.282,2.282,126.031,1,,,,,,,,,,,,,,,,,,,,,2,1,1,3,1,0,0,2.544,21.422,22.395,8,1,2,1,3,1,4,2,7,5,6,6,5,4,2,26,"Beats Powerbeats Pro, Bluetooth in-ear",A juicy orange sliced in half with a wedge in front,1,610789ac4c314992370f0bfd
2021-08-02 02:01:28,2021-08-02 02:26:07,0,184.90.176.222,100,1478,1,2021-08-02 02:26:08,R_2B2naF1cVhfvSlo,,,,,28.773895263671875,-81.64630126953125,anonymous,EN,1,60fee2d9d628df54aeaef830,2,In ear,4,26.946,112.956,114.436,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,2,3",73.98,152.272,157.858,4,3,6,3,1,1,5,1,19.085,73.848,78.441,14,"5,7,9",99.904,125.813,130.454,2,,,,,,,,,,,,,,,,,,,,,6,7,7,0,1,2,0,13.381,49.446,50.455,12,2,7,1,6,2,8,2,7,6,5,4,6,2,1,37,In ear,Orange,1,60fee2d9d628df54aeaef830
2021-08-02 02:11:11,2021-08-02 02:26:29,0,216.53.255.24,100,918,1,2021-08-02 02:26:29,R_1Fx0OEiRIi280Qs,,,,,28.3943023681640625,-81.36150360107421875,anonymous,EN,1,61032e24e2e9af20745c8371,2,"wired ",3,40.022,42.231,43.473,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,62.01,0,1,1,1,8,7,6,1,14.805,95.015,96.075,11,"5,7,9",0,0,22.489,0,3,7,4,0,0,0,0,15.565,79.423,80.363,12,1,5,2,8,3,9,2,8,5,6,5,6,1,1,32,Wired,"Orange ",0,61032e24e2e9af20745c8371
